,path,cat/dog,breed,dataset,train/test
4151,images\Persian_65.jpg,cat,24,oxford,validation
4152,images\Persian_86.jpg,cat,24,oxford,validation
4153,images\Persian_181.jpg,cat,24,oxford,validation
4154,images\Persian_116.jpg,cat,24,oxford,validation
4155,images\Persian_51.jpg,cat,24,oxford,validation
4156,images\Persian_60.jpg,cat,24,oxford,validation
4157,images\Persian_100.jpg,cat,24,oxford,validation
4158,images\Persian_55.jpg,cat,24,oxford,validation
4159,images\Persian_259.jpg,cat,24,oxford,validation
4160,images\Persian_164.jpg,cat,24,oxford,validation
4161,images\Persian_106.jpg,cat,24,oxford,validation
4162,images\Persian_190.jpg,cat,24,oxford,validation
4163,images\Persian_174.jpg,cat,24,oxford,validation
4164,images\Persian_221.jpg,cat,24,oxford,validation
4165,images\Persian_123.jpg,cat,24,oxford,validation
4166,images\Persian_141.jpg,cat,24,oxford,validation
4167,images\Persian_155.jpg,cat,24,oxford,validation
4168,images\Ragdoll_37.jpg,cat,27,oxford,test
4169,images\Ragdoll_83.jpg,cat,27,oxford,test
4170,images\Ragdoll_188.jpg,cat,27,oxford,test
4171,images\Ragdoll_85.jpg,cat,27,oxford,test
4172,images\Ragdoll_150.jpg,cat,27,oxford,test
4173,images\Ragdoll_90.jpg,cat,27,oxford,test
4174,images\Ragdoll_210.jpg,cat,27,oxford,test
4175,images\Ragdoll_170.jpg,cat,27,oxford,test
4176,images\Ragdoll_113.jpg,cat,27,oxford,test
4177,images\Ragdoll_201.jpg,cat,27,oxford,test
4178,images\Ragdoll_165.jpg,cat,27,oxford,test
4179,images\Ragdoll_91.jpg,cat,27,oxford,test
4180,images\Ragdoll_30.jpg,cat,27,oxford,test
4181,images\Ragdoll_175.jpg,cat,27,oxford,test
4182,images\Ragdoll_79.jpg,cat,27,oxford,test
4183,images\Ragdoll_263.jpg,cat,27,oxford,test
4184,images\Ragdoll_252.jpg,cat,27,oxford,test
4185,images\Ragdoll_16.jpg,cat,27,oxford,test
4186,images\Ragdoll_205.jpg,cat,27,oxford,test
4187,images\Ragdoll_54.jpg,cat,27,oxford,test
4188,images\Ragdoll_137.jpg,cat,27,oxford,test
4189,images\Ragdoll_74.jpg,cat,27,oxford,test
4190,images\Ragdoll_154.jpg,cat,27,oxford,test
4191,images\Ragdoll_111.jpg,cat,27,oxford,test
4192,images\Ragdoll_177.jpg,cat,27,oxford,test
4193,images\Ragdoll_193.jpg,cat,27,oxford,test
4194,images\Ragdoll_10.jpg,cat,27,oxford,test
4195,images\Ragdoll_128.jpg,cat,27,oxford,test
4196,images\Ragdoll_3.jpg,cat,27,oxford,test
4197,images\Ragdoll_255.jpg,cat,27,oxford,test
4198,images\Ragdoll_199.jpg,cat,27,oxford,test
4199,images\Ragdoll_140.jpg,cat,27,oxford,test
4200,images\Ragdoll_5.jpg,cat,27,oxford,test
4201,images\Ragdoll_159.jpg,cat,27,oxford,test
4202,images\Ragdoll_6.jpg,cat,27,oxford,test
4203,images\Ragdoll_163.jpg,cat,27,oxford,test
4204,images\Ragdoll_160.jpg,cat,27,oxford,test
4205,images\Ragdoll_169.jpg,cat,27,oxford,test
4206,images\Ragdoll_124.jpg,cat,27,oxford,test
4207,images\Ragdoll_88.jpg,cat,27,oxford,test
4208,images\Ragdoll_96.jpg,cat,27,oxford,train
4209,images\Ragdoll_97.jpg,cat,27,oxford,train
4210,images\Ragdoll_27.jpg,cat,27,oxford,train
4211,images\Ragdoll_143.jpg,cat,27,oxford,train
4212,images\Ragdoll_166.jpg,cat,27,oxford,train
4213,images\Ragdoll_89.jpg,cat,27,oxford,train
4214,images\Ragdoll_181.jpg,cat,27,oxford,train
4215,images\Ragdoll_114.jpg,cat,27,oxford,train
4216,images\Ragdoll_192.jpg,cat,27,oxford,train
4217,images\Ragdoll_24.jpg,cat,27,oxford,train
4218,images\Ragdoll_52.jpg,cat,27,oxford,train
4219,images\Ragdoll_73.jpg,cat,27,oxford,train
4220,images\Ragdoll_195.jpg,cat,27,oxford,train
4221,images\Ragdoll_18.jpg,cat,27,oxford,train
4222,images\Ragdoll_265.jpg,cat,27,oxford,train
4223,images\Ragdoll_208.jpg,cat,27,oxford,train
4224,images\Ragdoll_182.jpg,cat,27,oxford,train
4225,images\Ragdoll_34.jpg,cat,27,oxford,train
4226,images\Ragdoll_117.jpg,cat,27,oxford,train
4227,images\Ragdoll_135.jpg,cat,27,oxford,train
4228,images\Ragdoll_126.jpg,cat,27,oxford,train
4229,images\Ragdoll_129.jpg,cat,27,oxford,train
4230,images\Ragdoll_171.jpg,cat,27,oxford,train
4231,images\Ragdoll_245.jpg,cat,27,oxford,train
4232,images\Ragdoll_13.jpg,cat,27,oxford,train
4233,images\Ragdoll_155.jpg,cat,27,oxford,train
4234,images\Ragdoll_110.jpg,cat,27,oxford,train
4235,images\Ragdoll_35.jpg,cat,27,oxford,train
4236,images\Ragdoll_12.jpg,cat,27,oxford,train
4237,images\Ragdoll_198.jpg,cat,27,oxford,train
4238,images\Ragdoll_202.jpg,cat,27,oxford,train
4239,images\Ragdoll_204.jpg,cat,27,oxford,train
4240,images\Ragdoll_151.jpg,cat,27,oxford,train
4241,images\Ragdoll_4.jpg,cat,27,oxford,train
4242,images\Ragdoll_29.jpg,cat,27,oxford,train
4243,images\Ragdoll_118.jpg,cat,27,oxford,train
4244,images\Ragdoll_115.jpg,cat,27,oxford,train
4245,images\Ragdoll_9.jpg,cat,27,oxford,train
4246,images\Ragdoll_131.jpg,cat,27,oxford,train
4247,images\Ragdoll_67.jpg,cat,27,oxford,train
4248,images\Ragdoll_190.jpg,cat,27,oxford,train
4249,images\Ragdoll_78.jpg,cat,27,oxford,train
4250,images\Ragdoll_259.jpg,cat,27,oxford,train
4251,images\Ragdoll_172.jpg,cat,27,oxford,train
4252,images\Ragdoll_87.jpg,cat,27,oxford,train
4253,images\Ragdoll_174.jpg,cat,27,oxford,train
4254,images\Ragdoll_227.jpg,cat,27,oxford,train
4255,images\Ragdoll_95.jpg,cat,27,oxford,train
4256,images\Ragdoll_25.jpg,cat,27,oxford,train
4257,images\Ragdoll_197.jpg,cat,27,oxford,train
4258,images\Ragdoll_76.jpg,cat,27,oxford,train
4259,images\Ragdoll_8.jpg,cat,27,oxford,train
4260,images\Ragdoll_122.jpg,cat,27,oxford,train
4261,images\Ragdoll_183.jpg,cat,27,oxford,train
4262,images\Ragdoll_107.jpg,cat,27,oxford,train
4263,images\Ragdoll_47.jpg,cat,27,oxford,train
4264,images\Ragdoll_112.jpg,cat,27,oxford,train
4265,images\Ragdoll_82.jpg,cat,27,oxford,train
4266,images\Ragdoll_92.jpg,cat,27,oxford,train
4267,images\Ragdoll_26.jpg,cat,27,oxford,train
4268,images\Ragdoll_142.jpg,cat,27,oxford,train
4269,images\Ragdoll_93.jpg,cat,27,oxford,train
4270,images\Ragdoll_51.jpg,cat,27,oxford,train
4271,images\Ragdoll_48.jpg,cat,27,oxford,train
4272,images\Ragdoll_262.jpg,cat,27,oxford,train
4273,images\Ragdoll_94.jpg,cat,27,oxford,train
4274,images\Ragdoll_36.jpg,cat,27,oxford,train
4275,images\Ragdoll_161.jpg,cat,27,oxford,train
4276,images\Ragdoll_178.jpg,cat,27,oxford,train
4277,images\Ragdoll_86.jpg,cat,27,oxford,train
4278,images\Ragdoll_121.jpg,cat,27,oxford,train
4279,images\Ragdoll_186.jpg,cat,27,oxford,train
4280,images\Ragdoll_53.jpg,cat,27,oxford,train
4281,images\Ragdoll_75.jpg,cat,27,oxford,train
4282,images\Ragdoll_7.jpg,cat,27,oxford,train
4283,images\Ragdoll_60.jpg,cat,27,oxford,train
4284,images\Ragdoll_132.jpg,cat,27,oxford,train
4285,images\Ragdoll_250.jpg,cat,27,oxford,train
4286,images\Ragdoll_20.jpg,cat,27,oxford,train
4287,images\Ragdoll_77.jpg,cat,27,oxford,train
4288,images\Ragdoll_127.jpg,cat,27,oxford,train
4289,images\Ragdoll_254.jpg,cat,27,oxford,train
4290,images\Ragdoll_44.jpg,cat,27,oxford,train
4291,images\Ragdoll_146.jpg,cat,27,oxford,train
4292,images\Ragdoll_59.jpg,cat,27,oxford,train
4293,images\Ragdoll_153.jpg,cat,27,oxford,train
4294,images\Ragdoll_145.jpg,cat,27,oxford,train
4295,images\Ragdoll_191.jpg,cat,27,oxford,train
4296,images\Ragdoll_196.jpg,cat,27,oxford,train
4297,images\Ragdoll_125.jpg,cat,27,oxford,train
4298,images\Ragdoll_69.jpg,cat,27,oxford,train
4299,images\Ragdoll_162.jpg,cat,27,oxford,train
4300,images\Ragdoll_180.jpg,cat,27,oxford,train
4301,images\Ragdoll_81.jpg,cat,27,oxford,train
4302,images\Ragdoll_40.jpg,cat,27,oxford,train
4303,images\Ragdoll_99.jpg,cat,27,oxford,train
4304,images\Ragdoll_41.jpg,cat,27,oxford,train
4305,images\Ragdoll_158.jpg,cat,27,oxford,train
4306,images\Ragdoll_179.jpg,cat,27,oxford,train
4307,images\Ragdoll_260.jpg,cat,27,oxford,train
4308,images\Ragdoll_147.jpg,cat,27,oxford,train
4309,images\Ragdoll_103.jpg,cat,27,oxford,train
4310,images\Ragdoll_168.jpg,cat,27,oxford,train
4311,images\Ragdoll_176.jpg,cat,27,oxford,train
4312,images\Ragdoll_133.jpg,cat,27,oxford,train
4313,images\Ragdoll_149.jpg,cat,27,oxford,train
4314,images\Ragdoll_119.jpg,cat,27,oxford,train
4315,images\Ragdoll_184.jpg,cat,27,oxford,train
4316,images\Ragdoll_234.jpg,cat,27,oxford,train
4317,images\Ragdoll_152.jpg,cat,27,oxford,train
4318,images\Ragdoll_57.jpg,cat,27,oxford,train
4319,images\Ragdoll_258.jpg,cat,27,oxford,train
4320,images\Ragdoll_104.jpg,cat,27,oxford,train
4321,images\Ragdoll_194.jpg,cat,27,oxford,train
4322,images\Ragdoll_84.jpg,cat,27,oxford,train
4323,images\Ragdoll_264.jpg,cat,27,oxford,train
4324,images\Ragdoll_219.jpg,cat,27,oxford,train
4325,images\Ragdoll_100.jpg,cat,27,oxford,train
4326,images\Ragdoll_49.jpg,cat,27,oxford,train
4327,images\Ragdoll_187.jpg,cat,27,oxford,train
4328,images\Ragdoll_257.jpg,cat,27,oxford,train
4329,images\Ragdoll_130.jpg,cat,27,oxford,train
4330,images\Ragdoll_68.jpg,cat,27,oxford,train
4331,images\Ragdoll_136.jpg,cat,27,oxford,train
4332,images\Ragdoll_1.jpg,cat,27,oxford,train
4333,images\Ragdoll_228.jpg,cat,27,oxford,train
4334,images\Ragdoll_32.jpg,cat,27,oxford,train
4335,images\Ragdoll_148.jpg,cat,27,oxford,train
4336,images\Ragdoll_139.jpg,cat,27,oxford,train
4337,images\Ragdoll_224.jpg,cat,27,oxford,train
4338,images\Ragdoll_203.jpg,cat,27,oxford,train
4339,images\Ragdoll_72.jpg,cat,27,oxford,train
4340,images\Ragdoll_173.jpg,cat,27,oxford,train
4341,images\Ragdoll_63.jpg,cat,27,oxford,train
4342,images\Ragdoll_56.jpg,cat,27,oxford,train
4343,images\Ragdoll_62.jpg,cat,27,oxford,train
4344,images\Ragdoll_156.jpg,cat,27,oxford,train
4345,images\Ragdoll_164.jpg,cat,27,oxford,train
4346,images\Ragdoll_141.jpg,cat,27,oxford,train
4347,images\Ragdoll_33.jpg,cat,27,oxford,train
4348,images\Ragdoll_105.jpg,cat,27,oxford,validation
4349,images\Ragdoll_138.jpg,cat,27,oxford,validation
4350,images\Ragdoll_98.jpg,cat,27,oxford,validation
4351,images\Ragdoll_101.jpg,cat,27,oxford,validation
4352,images\Ragdoll_31.jpg,cat,27,oxford,validation
4353,images\Ragdoll_64.jpg,cat,27,oxford,validation
4354,images\Ragdoll_58.jpg,cat,27,oxford,validation
4355,images\Ragdoll_261.jpg,cat,27,oxford,validation
4356,images\Ragdoll_185.jpg,cat,27,oxford,validation
4357,images\Ragdoll_42.jpg,cat,27,oxford,validation
4358,images\Ragdoll_45.jpg,cat,27,oxford,validation
4359,images\Ragdoll_2.jpg,cat,27,oxford,validation
4360,images\Ragdoll_106.jpg,cat,27,oxford,validation
4361,images\Ragdoll_43.jpg,cat,27,oxford,validation
4362,images\Ragdoll_235.jpg,cat,27,oxford,validation
4363,images\Ragdoll_71.jpg,cat,27,oxford,validation
4364,images\Ragdoll_80.jpg,cat,27,oxford,validation
4365,images\Ragdoll_134.jpg,cat,27,oxford,validation
4366,images\Ragdoll_189.jpg,cat,27,oxford,validation
4367,images\Ragdoll_116.jpg,cat,27,oxford,validation
4368,images\pug_66.jpg,dog,26,oxford,test
4369,images\pug_34.jpg,dog,26,oxford,test
4370,images\pug_119.jpg,dog,26,oxford,test
4371,images\pug_106.jpg,dog,26,oxford,test
4372,images\pug_121.jpg,dog,26,oxford,test
4373,images\pug_62.jpg,dog,26,oxford,test
4374,images\pug_124.jpg,dog,26,oxford,test
4375,images\pug_100.jpg,dog,26,oxford,test
4376,images\pug_111.jpg,dog,26,oxford,test
4377,images\pug_24.jpg,dog,26,oxford,test
4378,images\pug_43.jpg,dog,26,oxford,test
4379,images\pug_33.jpg,dog,26,oxford,test
4380,images\pug_153.jpg,dog,26,oxford,test
4381,images\pug_146.jpg,dog,26,oxford,test
4382,images\pug_150.jpg,dog,26,oxford,test
4383,images\pug_169.jpg,dog,26,oxford,test
4384,images\pug_13.jpg,dog,26,oxford,test
4385,images\pug_145.jpg,dog,26,oxford,test
4386,images\pug_201.jpg,dog,26,oxford,test
4387,images\pug_35.jpg,dog,26,oxford,test
4388,images\pug_99.jpg,dog,26,oxford,test
4389,images\pug_59.jpg,dog,26,oxford,test
4390,images\pug_161.jpg,dog,26,oxford,test
4391,images\pug_182.jpg,dog,26,oxford,test
4392,images\pug_144.jpg,dog,26,oxford,test
4393,images\pug_93.jpg,dog,26,oxford,test
4394,images\pug_5.jpg,dog,26,oxford,test
4395,images\pug_9.jpg,dog,26,oxford,test
4396,images\pug_132.jpg,dog,26,oxford,test
4397,images\pug_203.jpg,dog,26,oxford,test
4398,images\pug_39.jpg,dog,26,oxford,test
4399,images\pug_102.jpg,dog,26,oxford,test
4400,images\pug_171.jpg,dog,26,oxford,test
4401,images\pug_135.jpg,dog,26,oxford,test
4402,images\pug_98.jpg,dog,26,oxford,test
4403,images\pug_78.jpg,dog,26,oxford,test
4404,images\pug_65.jpg,dog,26,oxford,test
4405,images\pug_141.jpg,dog,26,oxford,test
4406,images\pug_72.jpg,dog,26,oxford,test
4407,images\pug_58.jpg,dog,26,oxford,test
4408,images\pug_1.jpg,dog,26,oxford,train
4409,images\pug_2.jpg,dog,26,oxford,train
4410,images\pug_87.jpg,dog,26,oxford,train
4411,images\pug_42.jpg,dog,26,oxford,train
4412,images\pug_95.jpg,dog,26,oxford,train
4413,images\pug_108.jpg,dog,26,oxford,train
4414,images\pug_49.jpg,dog,26,oxford,train
4415,images\pug_91.jpg,dog,26,oxford,train
4416,images\pug_80.jpg,dog,26,oxford,train
4417,images\pug_196.jpg,dog,26,oxford,train
4418,images\pug_160.jpg,dog,26,oxford,train
4419,images\pug_54.jpg,dog,26,oxford,train
4420,images\pug_198.jpg,dog,26,oxford,train
4421,images\pug_187.jpg,dog,26,oxford,train
4422,images\pug_159.jpg,dog,26,oxford,train
4423,images\pug_172.jpg,dog,26,oxford,train
4424,images\pug_148.jpg,dog,26,oxford,train
4425,images\pug_69.jpg,dog,26,oxford,train
4426,images\pug_7.jpg,dog,26,oxford,train
4427,images\pug_166.jpg,dog,26,oxford,train
4428,images\pug_86.jpg,dog,26,oxford,train
4429,images\pug_50.jpg,dog,26,oxford,train
4430,images\pug_82.jpg,dog,26,oxford,train
4431,images\pug_10.jpg,dog,26,oxford,train
4432,images\pug_77.jpg,dog,26,oxford,train
4433,images\pug_154.jpg,dog,26,oxford,train
4434,images\pug_184.jpg,dog,26,oxford,train
4435,images\pug_22.jpg,dog,26,oxford,train
4436,images\pug_158.jpg,dog,26,oxford,train
4437,images\pug_4.jpg,dog,26,oxford,train
4438,images\pug_3.jpg,dog,26,oxford,train
4439,images\pug_41.jpg,dog,26,oxford,train
4440,images\pug_19.jpg,dog,26,oxford,train
4441,images\pug_32.jpg,dog,26,oxford,train
4442,images\pug_60.jpg,dog,26,oxford,train
4443,images\pug_149.jpg,dog,26,oxford,train
4444,images\pug_179.jpg,dog,26,oxford,train
4445,images\pug_177.jpg,dog,26,oxford,train
4446,images\pug_17.jpg,dog,26,oxford,train
4447,images\pug_12.jpg,dog,26,oxford,train
4448,images\pug_143.jpg,dog,26,oxford,train
4449,images\pug_122.jpg,dog,26,oxford,train
4450,images\pug_174.jpg,dog,26,oxford,train
4451,images\pug_76.jpg,dog,26,oxford,train
4452,images\pug_173.jpg,dog,26,oxford,train
4453,images\pug_151.jpg,dog,26,oxford,train
4454,images\pug_26.jpg,dog,26,oxford,train
4455,images\pug_16.jpg,dog,26,oxford,train
4456,images\pug_130.jpg,dog,26,oxford,train
4457,images\pug_167.jpg,dog,26,oxford,train
4458,images\pug_112.jpg,dog,26,oxford,train
4459,images\pug_137.jpg,dog,26,oxford,train
4460,images\pug_110.jpg,dog,26,oxford,train
4461,images\pug_71.jpg,dog,26,oxford,train
4462,images\pug_81.jpg,dog,26,oxford,train
4463,images\pug_53.jpg,dog,26,oxford,train
4464,images\pug_84.jpg,dog,26,oxford,train
4465,images\pug_104.jpg,dog,26,oxford,train
4466,images\pug_88.jpg,dog,26,oxford,train
4467,images\pug_117.jpg,dog,26,oxford,train
4468,images\pug_185.jpg,dog,26,oxford,train
4469,images\pug_90.jpg,dog,26,oxford,train
4470,images\pug_114.jpg,dog,26,oxford,train
4471,images\pug_94.jpg,dog,26,oxford,train
4472,images\pug_181.jpg,dog,26,oxford,train
4473,images\pug_40.jpg,dog,26,oxford,train
4474,images\pug_199.jpg,dog,26,oxford,train
4475,images\pug_44.jpg,dog,26,oxford,train
4476,images\pug_29.jpg,dog,26,oxford,train
4477,images\pug_73.jpg,dog,26,oxford,train
4478,images\pug_14.jpg,dog,26,oxford,train
4479,images\pug_134.jpg,dog,26,oxford,train
4480,images\pug_180.jpg,dog,26,oxford,train
4481,images\pug_194.jpg,dog,26,oxford,train
4482,images\pug_79.jpg,dog,26,oxford,train
4483,images\pug_55.jpg,dog,26,oxford,train
4484,images\pug_183.jpg,dog,26,oxford,train
4485,images\pug_57.jpg,dog,26,oxford,train
4486,images\pug_157.jpg,dog,26,oxford,train
4487,images\pug_61.jpg,dog,26,oxford,train
4488,images\pug_190.jpg,dog,26,oxford,train
4489,images\pug_56.jpg,dog,26,oxford,train
4490,images\pug_97.jpg,dog,26,oxford,train
4491,images\pug_47.jpg,dog,26,oxford,train
4492,images\pug_162.jpg,dog,26,oxford,train
4493,images\pug_120.jpg,dog,26,oxford,train
4494,images\pug_51.jpg,dog,26,oxford,train
4495,images\pug_163.jpg,dog,26,oxford,train
4496,images\pug_107.jpg,dog,26,oxford,train
4497,images\pug_188.jpg,dog,26,oxford,train
4498,images\pug_142.jpg,dog,26,oxford,train
4499,images\pug_139.jpg,dog,26,oxford,train
4500,images\pug_202.jpg,dog,26,oxford,train
4501,images\pug_175.jpg,dog,26,oxford,train
4502,images\pug_138.jpg,dog,26,oxford,train
4503,images\pug_118.jpg,dog,26,oxford,train
4504,images\pug_38.jpg,dog,26,oxford,train
4505,images\pug_115.jpg,dog,26,oxford,train
4506,images\pug_136.jpg,dog,26,oxford,train
4507,images\pug_125.jpg,dog,26,oxford,train
4508,images\pug_192.jpg,dog,26,oxford,train
4509,images\pug_15.jpg,dog,26,oxford,train
4510,images\pug_103.jpg,dog,26,oxford,train
4511,images\pug_193.jpg,dog,26,oxford,train
4512,images\pug_195.jpg,dog,26,oxford,train
4513,images\pug_165.jpg,dog,26,oxford,train
4514,images\pug_200.jpg,dog,26,oxford,train
4515,images\pug_31.jpg,dog,26,oxford,train
4516,images\pug_74.jpg,dog,26,oxford,train
4517,images\pug_105.jpg,dog,26,oxford,train
4518,images\pug_101.jpg,dog,26,oxford,train
4519,images\pug_168.jpg,dog,26,oxford,train
4520,images\pug_156.jpg,dog,26,oxford,train
4521,images\pug_85.jpg,dog,26,oxford,train
4522,images\pug_18.jpg,dog,26,oxford,train
4523,images\pug_27.jpg,dog,26,oxford,train
4524,images\pug_52.jpg,dog,26,oxford,train
4525,images\pug_147.jpg,dog,26,oxford,train
4526,images\pug_25.jpg,dog,26,oxford,train
4527,images\pug_89.jpg,dog,26,oxford,train
4528,images\pug_48.jpg,dog,26,oxford,train
4529,images\pug_170.jpg,dog,26,oxford,train
4530,images\pug_11.jpg,dog,26,oxford,train
4531,images\pug_116.jpg,dog,26,oxford,train
4532,images\pug_67.jpg,dog,26,oxford,train
4533,images\pug_164.jpg,dog,26,oxford,train
4534,images\pug_131.jpg,dog,26,oxford,train
4535,images\pug_123.jpg,dog,26,oxford,train
4536,images\pug_155.jpg,dog,26,oxford,train
4537,images\pug_75.jpg,dog,26,oxford,train
4538,images\pug_23.jpg,dog,26,oxford,train
4539,images\pug_8.jpg,dog,26,oxford,train
4540,images\pug_189.jpg,dog,26,oxford,train
4541,images\pug_45.jpg,dog,26,oxford,train
4542,images\pug_176.jpg,dog,26,oxford,train
4543,images\pug_191.jpg,dog,26,oxford,train
4544,images\pug_140.jpg,dog,26,oxford,train
4545,images\pug_6.jpg,dog,26,oxford,train
4546,images\pug_133.jpg,dog,26,oxford,train
4547,images\pug_197.jpg,dog,26,oxford,train
4548,images\pug_28.jpg,dog,26,oxford,validation
4549,images\pug_21.jpg,dog,26,oxford,validation
4550,images\pug_30.jpg,dog,26,oxford,validation
4551,images\pug_36.jpg,dog,26,oxford,validation
4552,images\pug_46.jpg,dog,26,oxford,validation
4553,images\pug_70.jpg,dog,26,oxford,validation
4554,images\pug_126.jpg,dog,26,oxford,validation
4555,images\pug_128.jpg,dog,26,oxford,validation
4556,images\pug_178.jpg,dog,26,oxford,validation
4557,images\pug_92.jpg,dog,26,oxford,validation
4558,images\pug_64.jpg,dog,26,oxford,validation
4559,images\pug_186.jpg,dog,26,oxford,validation
4560,images\pug_20.jpg,dog,26,oxford,validation
4561,images\pug_127.jpg,dog,26,oxford,validation
4562,images\pug_37.jpg,dog,26,oxford,validation
4563,images\pug_63.jpg,dog,26,oxford,validation
4564,images\pug_96.jpg,dog,26,oxford,validation
4565,images\pug_109.jpg,dog,26,oxford,validation
4566,images\pug_129.jpg,dog,26,oxford,validation
4567,images\pug_68.jpg,dog,26,oxford,validation
4568,images\boxer_74.jpg,dog,9,oxford,test
4569,images\boxer_131.jpg,dog,9,oxford,test
4570,images\boxer_121.jpg,dog,9,oxford,test
4571,images\boxer_36.jpg,dog,9,oxford,test
4572,images\boxer_105.jpg,dog,9,oxford,test
4573,images\boxer_172.jpg,dog,9,oxford,test
4574,images\boxer_20.jpg,dog,9,oxford,test
4575,images\boxer_146.jpg,dog,9,oxford,test
4576,images\boxer_41.jpg,dog,9,oxford,test
4577,images\boxer_7.jpg,dog,9,oxford,test
4578,images\boxer_166.jpg,dog,9,oxford,test
4579,images\boxer_108.jpg,dog,9,oxford,test
4580,images\boxer_138.jpg,dog,9,oxford,test
4581,images\boxer_101.jpg,dog,9,oxford,test
4582,images\boxer_122.jpg,dog,9,oxford,test
4583,images\boxer_165.jpg,dog,9,oxford,test
4584,images\boxer_164.jpg,dog,9,oxford,test
4585,images\boxer_89.jpg,dog,9,oxford,test
4586,images\boxer_102.jpg,dog,9,oxford,test
4587,images\boxer_145.jpg,dog,9,oxford,test
4588,images\boxer_194.jpg,dog,9,oxford,test
4589,images\boxer_117.jpg,dog,9,oxford,test
4590,images\boxer_23.jpg,dog,9,oxford,test
4591,images\boxer_155.jpg,dog,9,oxford,test
4592,images\boxer_129.jpg,dog,9,oxford,test
4593,images\boxer_139.jpg,dog,9,oxford,test
4594,images\boxer_185.jpg,dog,9,oxford,test
4595,images\boxer_132.jpg,dog,9,oxford,test
4596,images\boxer_100.jpg,dog,9,oxford,test
4597,images\boxer_147.jpg,dog,9,oxford,test
4598,images\boxer_191.jpg,dog,9,oxford,test
4599,images\boxer_25.jpg,dog,9,oxford,test
4600,images\boxer_162.jpg,dog,9,oxford,test
4601,images\boxer_148.jpg,dog,9,oxford,test
4602,images\boxer_115.jpg,dog,9,oxford,test
4603,images\boxer_9.jpg,dog,9,oxford,test
4604,images\boxer_40.jpg,dog,9,oxford,test
4605,images\boxer_38.jpg,dog,9,oxford,test
4606,images\boxer_32.jpg,dog,9,oxford,test
4607,images\boxer_29.jpg,dog,9,oxford,train
4608,images\boxer_22.jpg,dog,9,oxford,train
4609,images\boxer_69.jpg,dog,9,oxford,train
4610,images\boxer_91.jpg,dog,9,oxford,train
4611,images\boxer_112.jpg,dog,9,oxford,train
4612,images\boxer_95.jpg,dog,9,oxford,train
4613,images\boxer_144.jpg,dog,9,oxford,train
4614,images\boxer_157.jpg,dog,9,oxford,train
4615,images\boxer_126.jpg,dog,9,oxford,train
4616,images\boxer_61.jpg,dog,9,oxford,train
4617,images\boxer_150.jpg,dog,9,oxford,train
4618,images\boxer_128.jpg,dog,9,oxford,train
4619,images\boxer_119.jpg,dog,9,oxford,train
4620,images\boxer_58.jpg,dog,9,oxford,train
4621,images\boxer_8.jpg,dog,9,oxford,train
4622,images\boxer_44.jpg,dog,9,oxford,train
4623,images\boxer_113.jpg,dog,9,oxford,train
4624,images\boxer_140.jpg,dog,9,oxford,train
4625,images\boxer_16.jpg,dog,9,oxford,train
4626,images\boxer_168.jpg,dog,9,oxford,train
4627,images\boxer_133.jpg,dog,9,oxford,train
4628,images\boxer_116.jpg,dog,9,oxford,train
4629,images\boxer_19.jpg,dog,9,oxford,train
4630,images\boxer_81.jpg,dog,9,oxford,train
4631,images\boxer_125.jpg,dog,9,oxford,train
4632,images\boxer_118.jpg,dog,9,oxford,train
4633,images\boxer_141.jpg,dog,9,oxford,train
4634,images\boxer_48.jpg,dog,9,oxford,train
4635,images\boxer_187.jpg,dog,9,oxford,train
4636,images\boxer_54.jpg,dog,9,oxford,train
4637,images\boxer_50.jpg,dog,9,oxford,train
4638,images\boxer_26.jpg,dog,9,oxford,train
4639,images\boxer_120.jpg,dog,9,oxford,train
4640,images\boxer_18.jpg,dog,9,oxford,train
4641,images\boxer_87.jpg,dog,9,oxford,train
4642,images\boxer_109.jpg,dog,9,oxford,train
4643,images\boxer_79.jpg,dog,9,oxford,train
4644,images\boxer_70.jpg,dog,9,oxford,train
4645,images\boxer_135.jpg,dog,9,oxford,train
4646,images\boxer_151.jpg,dog,9,oxford,train
4647,images\boxer_4.jpg,dog,9,oxford,train
4648,images\boxer_183.jpg,dog,9,oxford,train
4649,images\boxer_127.jpg,dog,9,oxford,train
4650,images\boxer_72.jpg,dog,9,oxford,train
4651,images\boxer_193.jpg,dog,9,oxford,train
4652,images\boxer_106.jpg,dog,9,oxford,train
4653,images\boxer_171.jpg,dog,9,oxford,train
4654,images\boxer_93.jpg,dog,9,oxford,train
4655,images\boxer_35.jpg,dog,9,oxford,train
4656,images\boxer_33.jpg,dog,9,oxford,train
4657,images\boxer_39.jpg,dog,9,oxford,train
4658,images\boxer_114.jpg,dog,9,oxford,train
4659,images\boxer_46.jpg,dog,9,oxford,train
4660,images\boxer_67.jpg,dog,9,oxford,train
4661,images\boxer_190.jpg,dog,9,oxford,train
4662,images\boxer_97.jpg,dog,9,oxford,train
4663,images\boxer_84.jpg,dog,9,oxford,train
4664,images\boxer_10.jpg,dog,9,oxford,train
4665,images\boxer_200.jpg,dog,9,oxford,train
4666,images\boxer_78.jpg,dog,9,oxford,train
4667,images\boxer_62.jpg,dog,9,oxford,train
4668,images\boxer_17.jpg,dog,9,oxford,train
4669,images\boxer_13.jpg,dog,9,oxford,train
4670,images\boxer_11.jpg,dog,9,oxford,train
